currency,date,close,open,high,low,sma7,sma30
BTC,2015-02-05 05:00:00+00:00,226.554,225.83858,230.02183,220.71741,229.426508571429,240.74619600000003
BTC,2015-02-06 05:00:00+00:00,219.75625,226.554,227.40666,214.65725,228.08450857142898,239.23074600000004
BTC,2015-02-07 05:00:00+00:00,225.46666,219.75625,226.18658,216.36516,226.17240142857185,237.09457933333337
BTC,2015-02-08 05:00:00+00:00,225.73291,225.46666,230.15883,222.82991,225.961758571429,234.92730133333336
BTC,2015-02-09 05:00:00+00:00,222.78408,225.73291,229.33333,219.96391,227.25779428571468,233.0838566666667
BTC,2015-02-10 05:00:00+00:00,220.16725,222.78408,223.94616,217.08533,226.25489000000042,230.95372600000005
BTC,2015-02-11 05:00:00+00:00,223.00366,220.16725,223.5535,215.45466,223.7571042857146,229.03763466666672
BTC,2015-02-12 05:00:00+00:00,218.72833,223.00366,223.00924,218.27583,223.35211571428607,227.53435700000009
BTC,2015-02-13 05:00:00+00:00,223.96716,218.72833,224.00924,217.61941,222.23416285714316,226.7226013333334
BTC,2015-02-14 05:00:00+00:00,237.65716,223.96716,240.23908,223.13041,222.83572142857182,226.88390666666675
BTC,2015-02-15 05:00:00+00:00,256.21758,237.65716,261.66275,237.26424,224.57722142857182,228.3607753333334
BTC,2015-02-16 05:00:00+00:00,230.1355,256.21758,267.34908,226.90608,228.9321742857146,229.5488780000001
BTC,2015-02-17 05:00:00+00:00,235.71275,230.1355,239.58716,229.83233,229.98237714285756,230.24787800000007
BTC,2015-02-18 05:00:00+00:00,242.93183,235.71275,246.13708,234.99991,232.20316285714324,231.58514733333337
BTC,2015-02-19 05:00:00+00:00,237.1035,242.93183,243.79491,231.74658,235.05004428571462,232.60717166666672
BTC,2015-02-20 05:00:00+00:00,241.07183,237.1035,243.11,235.63558,237.6750685714289,233.45928500000005
BTC,2015-02-21 05:00:00+00:00,245.70566,241.07183,247.13699,241.07183,240.11859285714328,234.41892966666674
BTC,2015-02-22 05:00:00+00:00,245.145,245.70566,246.45508,243.00916,241.268378571429,234.9199383333334
BTC,2015-02-23 05:00:00+00:00,235.14141,245.145,245.70399,233.06841,239.68658142857186,235.5479653333334
BTC,2015-02-24 05:00:00+00:00,238.93183,235.14141,239.62416,231.77475,240.40171142857184,235.6718723333334
BTC,2015-02-25 05:00:00+00:00,238.15225,238.93183,239.36141,235.74258,240.86158000000043,235.24940000000007
BTC,2015-02-26 05:00:00+00:00,235.67716,238.15225,238.56583,233.85925,240.1787828571433,233.73455200000006
BTC,2015-02-27 05:00:00+00:00,251.28908,235.67716,251.28908,234.44633,239.97502000000043,232.97254400000008
BTC,2015-02-28 05:00:00+00:00,251.03416,251.28908,257.50475,246.14616,241.43462714285755,232.76728000000008
BTC,2015-03-01 05:00:00+00:00,251.9314,251.03416,254.18825,250.58558,242.1958414285718,233.27015200000002
BTC,2015-03-02 05:00:00+00:00,258.8485,251.9314,260.63639,244.9732,243.1653271428575,233.8964986666668
BTC,2015-03-03 05:00:00+00:00,270.7625,258.8485,272.46819,257.5751,246.5520542857146,234.96007666666677
BTC,2015-03-04 05:00:00+00:00,278.1172,270.7625,286.282,267.03699,251.09929285714324,236.7634713333334
BTC,2015-03-05 05:00:00+00:00,269.2606,278.1172,283.3832,266.469,256.80857142857184,238.37389766666675
BTC,2015-03-06 05:00:00+00:00,274.8977,269.2606,280.3962,263.627,261.6062057142861,239.42752600000009
BTC,2015-03-07 05:00:00+00:00,270.86109,274.8977,275.54309,269.3872,264.9788657142861,241.06283000000008
BTC,2015-03-08 05:00:00+00:00,276.72789,270.86109,277.7033,270.86109,267.81128428571463,242.53973300000007
BTC,2015-03-09 04:00:00+00:00,277.98519,276.72789,278.5315,271.9756,271.3536400000003,244.4387876666668
BTC,2015-03-10 04:00:00+00:00,294.1886,277.98519,296.4732,276.89909,274.08745285714315,246.18940533333344
BTC,2015-03-11 04:00:00+00:00,289.7149,294.1886,300.34,288.5597,277.43403857142886,248.4712616666668
BTC,2015-03-12 04:00:00+00:00,292.8678,289.7149,296.744,288.8829,279.09085285714315,250.70228900000006
BTC,2015-03-13 04:00:00+00:00,293.224,292.8678,296.73899,291.8317,282.46331000000026,253.12564066666675
BTC,2015-03-14 04:00:00+00:00,282.644,293.224,293.9851,281.02229,285.0813528571432,255.46631866666675
BTC,2015-03-15 04:00:00+00:00,283.0809,282.644,286.19169,280.2655,286.76462571428607,257.5968410000001
BTC,2015-03-16 04:00:00+00:00,290.61579,283.0809,291.1669,282.4696,287.67219857142885,259.56729900000005
BTC,2015-03-17 04:00:00+00:00,290.5420000000001,290.61579,293.9259,288.934,289.4765700000003,261.33258666666677
BTC,2015-03-18 04:00:00+00:00,283.7507,290.5420000000001,291.754,282.6035,288.95562714285745,262.4767340000001
BTC,2015-03-19 04:00:00+00:00,252.44789,283.7507,284.4759,246.7832,288.10359857142885,264.2639073333334
BTC,2015-03-20 04:00:00+00:00,263.4741,252.44789,264.23519,250.6699,282.329325714286,264.8217453333334
BTC,2015-03-21 04:00:00+00:00,259.913,263.4741,263.4741,258.38829,278.0793400000004,265.50648766666677
BTC,2015-03-22 04:00:00+00:00,259.3943,259.913,262.136,254.7868,274.8320542857146,266.26680433333354
BTC,2015-03-23 04:00:00+00:00,267.5549,259.3943,269.9758,259.328,271.4482542857146,266.87755333333354
BTC,2015-03-24 04:00:00+00:00,265.273,267.5549,270.0403,260.6465,268.1538414285717,267.6058613333335
BTC,2015-03-25 04:00:00+00:00,246.6733,265.273,265.7907,242.8803,264.5439842857146,268.27679466666683
BTC,2015-03-26 04:00:00+00:00,245.6489,246.6733,249.2025,236.0453,259.24721285714315,268.6611910000001
BTC,2015-03-27 04:00:00+00:00,246.5497,245.6489,254.4384,244.3759,258.2759285714289,268.8850933333335
BTC,2015-03-28 04:00:00+00:00,248.4467,246.5497,249.2089,246.0461,255.85815714285752,269.1650083333335
BTC,2015-03-29 04:00:00+00:00,246.728,248.4467,254.1074,246.0068,254.2201142857146,269.5906596666668
BTC,2015-03-30 04:00:00+00:00,245.1133,246.728,247.6292,236.4428,252.41064285714324,269.4386236666668
BTC,2015-03-31 04:00:00+00:00,247.2639,245.1133,248.5962,242.278,249.20470000000043,269.2412616666668
BTC,2015-04-01 04:00:00+00:00,243.3028,247.2639,247.8894,241.1402,246.6319714285718,269.08567833333353
BTC,2015-04-02 04:00:00+00:00,246.96,243.3028,247.9642,240.1261,246.15047142857182,268.56748833333353
BTC,2015-04-03 04:00:00+00:00,252.0578,246.96,254.1979,244.2932,246.3377714285718,267.77407166666677
BTC,2015-04-04 04:00:00+00:00,253.4334,252.0578,255.755,251.168,247.12464285714324,266.9054250000001
BTC,2015-04-05 04:00:00+00:00,252.0256,253.4334,253.796,250.33675,247.8370285714289,266.37785166666686
BTC,2015-04-06 04:00:00+00:00,260.3589,252.0256,261.1468,251.12063,248.5938285714289,265.6154483333336
BTC,2015-04-07 04:00:00+00:00,252.0909,260.3589,260.404,251.08688,250.77177142857175,265.2653753333335
BTC,2015-04-08 04:00:00+00:00,252.8629,252.0909,255.2263,251.73675,251.46134285714317,264.4441423333335
BTC,2015-04-09 04:00:00+00:00,244.0449,252.8629,253.0569,242.592,252.82707142857183,263.6067326666668
BTC,2015-04-10 04:00:00+00:00,240.9478,244.0449,244.9784,237.9013,252.410628571429,261.9352760000001
BTC,2015-04-11 04:00:00+00:00,236.4388,240.9478,241.8075,231.7809,250.82348571428608,260.30970600000006
BTC,2015-04-12 04:00:00+00:00,236.5542,236.4388,237.3163,233.41963,248.39568571428603,258.42873933333345
BTC,2015-04-13 04:00:00+00:00,235.522,236.5542,236.7432,232.6473,246.18548571428605,256.5397460000001
BTC,2015-04-14 04:00:00+00:00,222.6009,235.522,236.7879,220.5774,242.63735714285752,254.9690126666668
BTC,2015-04-15 04:00:00+00:00,220.9126,222.6009,222.6009,215.4597,238.4245000000004,252.95301266666678
BTC,2015-04-16 04:00:00+00:00,226.0171,220.9126,226.5496,218.55975,233.86017142857173,250.62957300000008
BTC,2015-04-17 04:00:00+00:00,227.9255,226.0171,229.2841,224.729,231.28477142857173,248.47874300000007
BTC,2015-04-18 04:00:00+00:00,223.317,227.9255,228.0318,221.1092,229.42444285714316,246.61790300000013
BTC,2015-04-19 04:00:00+00:00,223.4062,223.317,223.8713,220.1168,227.5499000000004,245.64687333333345
BTC,2015-04-20 04:00:00+00:00,223.9214,223.4062,226.1347,221.126,225.6716142857146,244.3112766666668
BTC,2015-04-21 04:00:00+00:00,224.9815,223.9214,226.2222,221.91625,224.01438571428608,243.1115566666668
BTC,2015-04-22 04:00:00+00:00,235.50369,224.9815,236.685,223.70388,224.35447142857183,241.96446333333344
BTC,2015-04-23 04:00:00+00:00,234.15749,235.50369,238.16109,232.4405,226.43891285714318,240.8960896666668
BTC,2015-04-24 04:00:00+00:00,233.40079,234.15749,236.3318,231.8257,227.6018257142861,239.85890600000008
BTC,2015-04-25 04:00:00+00:00,228.92379,233.40079,233.8944,228.4377,228.38401000000042,239.41648900000007
BTC,2015-04-26 04:00:00+00:00,219.94549,228.92379,229.5635,218.0493,229.18498000000042,238.85898533333335
BTC,2015-04-27 04:00:00+00:00,219.19029,219.94549,220.2149,214.2754,228.69059285714317,237.9721783333334
BTC,2015-04-28 04:00:00+00:00,227.3867,219.19029,232.3386,217.4964,228.01472000000038,236.99696466666668
BTC,2015-04-29 04:00:00+00:00,225.3545,227.3867,227.3867,222.8689,228.3583200000004,236.35225466666668
BTC,2015-04-30 04:00:00+00:00,225.9976,225.3545,226.919,223.2127,226.90843571428604,235.69362800000005
BTC,2015-05-01 04:00:00+00:00,236.6827,225.9976,239.6384,225.9976,225.74273714285744,234.98475133333335
BTC,2015-05-02 04:00:00+00:00,233.8511,236.6827,239.3447,231.9123,226.2115814285717,234.76408133333337
BTC,2015-05-03 04:00:00+00:00,236.2378,233.8511,236.92579,232.4931,226.91548285714316,234.32711800000004
BTC,2015-05-04 04:00:00+00:00,240.3646,236.2378,243.6192,236.176,229.24295571428607,233.79978466666668
BTC,2015-05-05 04:00:00+00:00,235.6033,240.3646,242.8279,235.5146,232.26785714285748,233.36415800000003
BTC,2015-05-06 04:00:00+00:00,235.6017,235.6033,236.87849,231.9009,233.44165714285742,232.81674800000005
BTC,2015-05-07 04:00:00+00:00,230.4207,235.6017,236.1943,228.903,234.90554285714316,231.99150800000004
BTC,2015-05-08 04:00:00+00:00,237.05900000000003,230.4207,239.9257,228.92579,235.53741428571462,231.269168
BTC,2015-05-09 04:00:00+00:00,244.6989,237.05900000000003,245.9108,236.09099,235.59117142857173,230.74237133333332
BTC,2015-05-10 04:00:00+00:00,241.516,244.6989,247.7286,238.835,237.14085714285747,230.76417133333337
BTC,2015-05-11 04:00:00+00:00,239.4036,241.516,244.2782,237.76,237.8948857142861,230.78311133333332
BTC,2015-05-12 04:00:00+00:00,240.00079,239.4036,244.06689,238.778,237.75760000000042,230.881938
BTC,2015-05-13 04:00:00+00:00,241.3529,240.00079,242.2739,239.5551,238.38581285714324,230.99682433333336
BTC,2015-05-14 04:00:00+00:00,235.5478,241.3529,243.5782,234.1023,239.20741285714325,231.19118766666668
BTC,2015-05-15 04:00:00+00:00,237.5737,235.5478,238.3988,233.2737,239.93985571428607,231.622751
BTC,2015-05-16 04:00:00+00:00,236.657,237.5737,238.6384,235.6425,240.0133842857146,232.17812100000003
BTC,2015-05-17 04:00:00+00:00,236.33900000000003,236.657,237.1959,234.6809,238.86454142857173,232.53278433333335
BTC,2015-05-18 04:00:00+00:00,236.2319,236.33900000000003,237.56239,235.4227,238.1249700000004,232.81323433333336
BTC,2015-05-19 04:00:00+00:00,233.3119,236.2319,236.6813,231.721,237.67187000000038,233.24373100000003
BTC,2015-05-20 04:00:00+00:00,232.7193,233.3119,234.003,231.74769,236.71631428571462,233.57392099999998
BTC,2015-05-21 04:00:00+00:00,234.204,232.7193,234.89,231.7217,235.48294285714317,233.8671843333333
BTC,2015-05-22 04:00:00+00:00,235.86329,234.204,236.4532,233.98229,235.2909714285717,234.17460099999997
BTC,2015-05-23 04:00:00+00:00,240.1588,235.86329,241.4041,235.1463,235.04662714285743,234.18658766666667
BTC,2015-05-24 04:00:00+00:00,239.7985,240.1588,241.4541,238.7252,235.54688428571458,234.38663133333336
BTC,2015-05-25 04:00:00+00:00,240.9415,239.7985,242.6293,238.99,236.04109857142885,234.59988833333333
BTC,2015-05-26 04:00:00+00:00,237.6588,240.9415,241.5843,236.6709,236.71389857142884,235.00047866666668
BTC,2015-05-27 04:00:00+00:00,237.1844,237.6588,238.7259,235.69699,237.33488428571454,235.59092233333337
BTC,2015-05-28 04:00:00+00:00,237.6708,237.1844,238.7449,236.4294,237.972755714286,236.19072600000007
BTC,2015-05-29 04:00:00+00:00,237.2277,237.6708,237.896,236.5359,238.46801285714318,236.53352933333335
BTC,2015-05-30 04:00:00+00:00,236.1404,237.2277,237.4219,235.4436,238.66292857142886,236.92930266666676
BTC,2015-05-31 04:00:00+00:00,233.3328,236.1404,236.4621,231.987,238.0888714285717,237.26739600000008
BTC,2015-06-01 04:00:00+00:00,230.8331,233.3328,233.3848,229.1247,237.1652000000003,237.15573266666672
BTC,2015-06-02 04:00:00+00:00,223.415,230.8331,231.78,221.707,235.72114285714318,237.05513266666676
BTC,2015-06-03 04:00:00+00:00,226.6168,223.415,227.0337,222.851,233.68631428571462,236.62770600000007
BTC,2015-06-04 04:00:00+00:00,225.444,226.6168,227.3892,223.8011,232.17665714285747,236.16944600000005
BTC,2015-06-05 04:00:00+00:00,223.9665,225.444,226.4761,223.8567,230.4299714285717,235.83080266666678
BTC,2015-06-06 04:00:00+00:00,224.2525,223.9665,226.0275,223.081,228.53551428571456,235.4429626666668
BTC,2015-06-07 04:00:00+00:00,225.8403,224.2525,226.2012,224.2225,226.83724285714317,235.23735600000006
BTC,2015-06-08 04:00:00+00:00,223.69459,225.8403,226.3259,222.81329,225.76688571428605,234.8633993333334
BTC,2015-06-09 04:00:00+00:00,228.1884,223.69459,229.769,223.69459,224.74709857142886,234.16325566666674
BTC,2015-06-10 04:00:00+00:00,229.2025,228.1884,231.1578,227.9487,225.42901285714316,233.7190023333334
BTC,2015-06-11 04:00:00+00:00,229.9599,229.2025,230.1489,227.9753,225.79839857142892,233.3789656666668
BTC,2015-06-12 04:00:00+00:00,229.9082,229.9599,230.3864,229.3223,226.44352714285748,233.04426933333343
BTC,2015-06-13 04:00:00+00:00,230.6695,229.9082,231.5507,229.4188,227.29234142857175,232.66277933333345
BTC,2015-06-14 04:00:00+00:00,233.1445,230.6695,233.1445,230.1699,228.20905571428605,232.50016933333345
BTC,2015-06-15 04:00:00+00:00,234.7473,233.1445,235.5255,232.9418,229.25251285714316,232.35252933333342
BTC,2015-06-16 04:00:00+00:00,237.39899,234.7473,238.5994,234.4622,230.83147142857175,232.2888726666668
BTC,2015-06-17 04:00:00+00:00,248.7435,237.39899,254.09699,237.1618,232.1472700000004,232.32420566666678
BTC,2015-06-18 04:00:00+00:00,247.2359,248.7435,257.8739,246.3936,234.93884142857175,232.74125900000007
BTC,2015-06-19 04:00:00+00:00,249.0733,247.2359,251.6709,243.46999,237.40684142857174,233.2053923333334
BTC,2015-06-20 04:00:00+00:00,240.7897,249.0733,250.55569,240.3996,240.14471285714316,233.7505256666668
BTC,2015-06-21 04:00:00+00:00,244.15625,240.7897,246.4702,239.5589,241.59045571428604,233.97004900000007
BTC,2015-06-22 04:00:00+00:00,244.9588,244.15625,245.98075,241.5699,243.16356285714318,234.24648100000007
BTC,2015-06-23 04:00:00+00:00,247.1273,244.9588,248.2147,243.516,244.62234857142892,234.40648100000007
BTC,2015-06-24 04:00:00+00:00,243.371,247.1273,247.1273,242.8303,246.0121071428575,234.65077433333343
BTC,2015-06-25 04:00:00+00:00,240.9204,243.371,243.9954,239.9257,245.24460714285743,234.7317576666668
BTC,2015-06-26 04:00:00+00:00,242.31912000000003,240.9204,243.6244,240.80059,244.34239285714318,234.8404776666668
BTC,2015-06-27 04:00:00+00:00,242.28812,242.31912000000003,242.91525,240.67475,243.37751000000037,235.01163500000013
BTC,2015-06-28 04:00:00+00:00,250.382,242.28812,251.08587000000003,242.28812,243.5915700000004,235.1655456666668
BTC,2015-06-29 04:00:00+00:00,249.42725,250.382,250.382,246.6685,244.48096285714317,235.60402233333343
BTC,2015-06-30 04:00:00+00:00,258.38549,249.42725,259.242,248.41637000000003,245.11931285714326,236.04691733333343
BTC,2015-07-01 04:00:00+00:00,261.71749,258.38549,268.22612000000004,258.28612000000004,246.7276257142861,236.88200700000007
BTC,2015-07-02 04:00:00+00:00,259.62937,261.71749,261.84387000000004,254.73962000000003,249.34855285714318,237.91148666666675
BTC,2015-07-03 04:00:00+00:00,255.52675,259.62937,259.7935,253.41412000000003,252.02126285714326,239.1186323333334
BTC,2015-07-04 04:00:00+00:00,253.87887,255.52675,256.06687,252.28937,253.9080671428575,240.0822973333334
BTC,2015-07-05 04:00:00+00:00,261.42899,253.87887,262.94799,253.009,255.56388857142886,241.03012633333336
BTC,2015-07-06 04:00:00+00:00,267.60762,261.42899,273.81987000000004,257.67137,257.14203000000043,242.27887600000003
BTC,2015-07-07 04:00:00+00:00,270.07587,267.60762,276.27062,267.562,259.7392257142861,243.72404666666677
BTC,2015-07-08 04:00:00+00:00,264.356,270.07587,270.17874,263.10912,261.4092800000003,245.19856566666672
BTC,2015-07-09 04:00:00+00:00,267.943,264.356,272.38087,263.564,261.7862100000003,246.55394600000002
BTC,2015-07-10 04:00:00+00:00,269.24925,267.943,271.97912,267.06775,262.97387142857184,247.8790993333334
BTC,2015-07-11 04:00:00+00:00,286.53662,269.24925,295.00537,268.57275,264.9342285714289,249.21399100000005
BTC,2015-07-12 04:00:00+00:00,301.0383700000001,286.53662,303.0073700000001,286.53662,269.59962142857177,251.09988166666668
BTC,2015-07-13 04:00:00+00:00,304.9905,301.0383700000001,313.7738700000001,296.45549,275.2581042857146,253.4708873333334
BTC,2015-07-14 04:00:00+00:00,290.93137,304.9905,305.38975,277.716,280.59851571428607,255.94825400000005
BTC,2015-07-15 04:00:00+00:00,288.4878700000001,290.93137,295.87587,285.34275,283.5778728571432,257.87448300000005
BTC,2015-07-16 04:00:00+00:00,287.5576200000001,288.4878700000001,292.32812,282.4525,287.02528285714317,259.6658353333334
BTC,2015-07-17 04:00:00+00:00,276.97924,287.5576200000001,288.20425,274.43,289.82737142857184,261.3377896666668
BTC,2015-07-18 04:00:00+00:00,278.33337,276.97924,279.5005,271.62099,290.931655714286,262.2789810000001
BTC,2015-07-19 04:00:00+00:00,275.30687,278.33337,282.30874,273.08425,289.7597628571432,263.31556333333344
BTC,2015-07-20 04:00:00+00:00,274.28387000000004,275.30687,275.742,271.63375,286.0838342857146,264.1900156666668
BTC,2015-07-21 04:00:00+00:00,279.45925,274.28387000000004,279.77187999999995,273.84275,281.69717285714324,265.30648800000006
BTC,2015-07-22 04:00:00+00:00,274.87242000000003,279.45925,280.47463,273.8729,280.0582985714289,266.48325466666677
BTC,2015-07-23 04:00:00+00:00,276.2095,274.87242000000003,277.4875,274.2714,278.1132342857146,267.48037533333337
BTC,2015-07-24 04:00:00+00:00,276.24491,276.2095,276.94,275.09091,276.4920742857146,268.4497820000001
BTC,2015-07-25 04:00:00+00:00,287.55583,276.24491,289.57691,275.95341,276.3871700000003,269.5455790000001
BTC,2015-07-26 04:00:00+00:00,287.83983,287.55583,290.58833,286.505,277.70466428571456,271.1000933333334
BTC,2015-07-27 04:00:00+00:00,291.20091,287.83983,292.72608,287.22741,279.4950871428574,272.6174503333334
BTC,2015-07-28 04:00:00+00:00,293.15058,291.20091,296.1451600000001,285.92725,281.91180714285736,274.24787666666674
BTC,2015-07-29 04:00:00+00:00,292.99425,293.15058,295.37741,292.12583,283.8677114285717,275.67349600000006
BTC,2015-07-30 04:00:00+00:00,288.61658,292.99425,292.99425,287.44183,286.4565442857146,277.1257293333334
BTC,2015-07-31 04:00:00+00:00,286.74491,288.61658,289.7174100000001,285.51133,288.2289842857145,278.13343233333336
BTC,2015-08-01 04:00:00+00:00,282.3374100000001,286.74491,286.9986600000001,281.13275,289.7289842857145,278.96767966666664
BTC,2015-08-02 04:00:00+00:00,278.68258,282.3374100000001,282.92333,276.98033,288.983495714286,279.7246143333333
BTC,2015-08-03 04:00:00+00:00,279.48591,278.68258,282.12791,276.68783,287.67531714285735,280.49647533333336
BTC,2015-08-04 04:00:00+00:00,283.49091,279.48591,284.788,279.47175,286.001745714286,281.3500433333333
BTC,2015-08-05 04:00:00+00:00,284.2436600000001,283.49091,285.17558,280.89866,284.6217928571432,282.08544066666667
BTC,2015-08-06 04:00:00+00:00,280.9375,284.2436600000001,284.3541600000001,280.08975,283.3717085714289,282.6399753333333
BTC,2015-08-07 04:00:00+00:00,275.92866000000004,280.9375,281.08916,275.92866000000004,282.27469714285735,283.00202966666666
BTC,2015-08-08 04:00:00+00:00,278.2765,275.92866000000004,279.72425,275.48725,280.72951857142886,283.38778499999995
BTC,2015-08-09 04:00:00+00:00,261.75225,278.2765,278.46766,259.26675,280.14938857142886,283.732235
BTC,2015-08-10 04:00:00+00:00,265.0825,261.75225,266.79691,260.55483,277.7307700000003,283.48233499999986
BTC,2015-08-11 04:00:00+00:00,264.87516,265.0825,266.348,261.95933,275.6731400000004,282.7671976666666
BTC,2015-08-12 04:00:00+00:00,270.22325,264.87516,271.20391,264.17225,273.01374714285754,281.5617573333332
BTC,2015-08-13 04:00:00+00:00,264.14299,270.22325,270.24325,264.14299,271.0108314285717,280.40284899999995
BTC,2015-08-14 04:00:00+00:00,262.01758,264.14299,265.29758,261.13383,268.611615714286,279.50990299999995
BTC,2015-08-15 04:00:00+00:00,265.3955,262.01758,267.06158,261.94441,266.6243185714289,278.6275599999999
BTC,2015-08-16 04:00:00+00:00,261.20058,265.3955,265.98733,259.41733,264.78417571428605,277.8888226666666
BTC,2015-08-17 04:00:00+00:00,258.0065,261.20058,261.20058,255.74041,264.7053657142861,277.36286733333327
BTC,2015-08-18 04:00:00+00:00,256.44841,258.0065,259.63791000000003,255.34966,263.6945085714289,276.6853049999999
BTC,2015-08-19 04:00:00+00:00,230.38424,256.44841,256.49283,214.03104,262.4906871428575,276.0566896666666
BTC,2015-08-20 04:00:00+00:00,232.06483,230.38424,236.11891,220.75441,256.7994000000004,274.5933686666666
BTC,2015-08-21 04:00:00+00:00,234.56375,232.06483,236.62541,229.81658,252.21680571428604,273.0135546666666
BTC,2015-08-22 04:00:00+00:00,233.03691,234.56375,235.86108,230.81641,248.2948300000004,271.66993233333324
BTC,2015-08-23 04:00:00+00:00,231.21275,233.03691,233.21158,221.82108,243.67217428571462,270.230846
BTC,2015-08-24 04:00:00+00:00,227.23233,231.21275,231.79075,224.10816,239.38819857142892,268.7297739999999
BTC,2015-08-25 04:00:00+00:00,203.18133,227.23233,227.23233,198.22833,234.99188857142886,266.71899066666657
BTC,2015-08-26 04:00:00+00:00,219.81583,203.18133,226.27733,202.13641,227.38230571428605,263.89704066666656
BTC,2015-08-27 04:00:00+00:00,224.53608,219.81583,230.39633,219.71124,225.87253285714317,261.51753799999994
BTC,2015-08-28 04:00:00+00:00,224.18875,224.53608,228.034,219.91025,224.79699714285744,259.23038799999995
BTC,2015-08-29 04:00:00+00:00,230.93575,224.18875,234.71883,222.5025,223.3148542857146,256.9368713333332
BTC,2015-08-30 04:00:00+00:00,230.58541,230.93575,232.931,226.99866,223.0146885714289,255.01417699999993
BTC,2015-08-31 04:00:00+00:00,227.18083,230.58541,230.6365,225.32433,222.9250685714289,253.14219366666651
BTC,2015-09-01 04:00:00+00:00,229.02966,227.18083,231.88441,224.8115,222.9177114285717,251.30364099999989
BTC,2015-09-02 04:00:00+00:00,226.28841,229.02966,229.47541,225.83066,226.61033000000032,249.64854366666657
BTC,2015-09-03 04:00:00+00:00,228.35299,226.28841,230.05741,225.66683,227.53498428571461,247.87529366666652
BTC,2015-09-04 04:00:00+00:00,227.14741,228.35299,228.45141,226.11783,228.08025714285745,246.03736299999989
BTC,2015-09-05 04:00:00+00:00,229.66691,227.14741,230.60799,226.89141,228.50292285714318,244.13415466666652
BTC,2015-09-06 04:00:00+00:00,240.70116,229.66691,241.14916,229.19275,228.3216600000003,242.4251349999999
BTC,2015-09-07 04:00:00+00:00,239.88,240.70116,243.13633,237.5585,229.76676714285745,241.25088499999984
BTC,2015-09-08 04:00:00+00:00,242.01891,239.88,243.1965,238.37166,231.58093428571462,239.9710016666665
BTC,2015-09-09 04:00:00+00:00,244.31383,242.01891,245.83491,241.82775,233.43654142857173,239.31322366666646
BTC,2015-09-10 04:00:00+00:00,237.99466,244.31383,244.49183,237.41225,236.01160142857182,238.62093466666653
BTC,2015-09-11 04:00:00+00:00,240.56366,237.99466,240.71991,235.67583,237.38898285714316,237.72491799999992
BTC,2015-09-12 04:00:00+00:00,239.81675,240.56366,241.15166,238.81233,239.30559000000042,236.73626499999992
BTC,2015-09-13 04:00:00+00:00,235.053,239.81675,240.10541,234.18991,240.7555671428575,235.9253903333332
BTC,2015-09-14 04:00:00+00:00,229.15808,235.053,235.53075,227.94691,239.94868714285752,235.02657099999988
BTC,2015-09-15 04:00:00+00:00,230.51091,229.15808,232.4895,227.78025,238.41698428571468,233.81865699999992
BTC,2015-09-16 04:00:00+00:00,230.98066,230.51091,231.55808,229.40558,236.77298428571467,232.79566799999992
BTC,2015-09-17 04:00:00+00:00,229.58975,230.98066,231.00908,226.69133,234.86824571428608,231.89480666666657
BTC,2015-09-18 04:00:00+00:00,233.2385,229.58975,234.61991,228.39008,233.6675442857146,230.9995179999999
BTC,2015-09-19 04:00:00+00:00,232.50008,233.2385,234.24358,231.7645,232.62109285714317,231.09465999999992
BTC,2015-09-20 04:00:00+00:00,231.33733,232.50008,232.75508,230.82933,231.5758542857146,231.10916833333326
BTC,2015-09-21 04:00:00+00:00,230.75433,231.33733,232.07841,230.51408,231.04504428571468,231.00162099999991
BTC,2015-09-22 04:00:00+00:00,227.79358,230.75433,230.82908,226.15041,231.27308000000042,230.92553499999988
BTC,2015-09-23 04:00:00+00:00,231.30983,227.79358,232.10541,224.5965,230.8848900000004,230.81156266666656
BTC,2015-09-24 04:00:00+00:00,231.09508,231.30983,231.45916,229.15508,230.9319142857147,230.94747933333323
BTC,2015-09-25 04:00:00+00:00,233.74475,231.09508,235.53625,230.72091,231.1469614285718,231.87793766666653
BTC,2015-09-26 04:00:00+00:00,234.92466,233.74475,237.1115,233.62566,231.2192828571433,232.34223499999993
BTC,2015-09-27 04:00:00+00:00,234.32908,234.92466,234.9895,233.18125,231.5656514285718,232.68852099999992
BTC,2015-09-28 04:00:00+00:00,237.21116,234.32908,237.42183,232.65083,231.9930442857146,233.02653199999992
BTC,2015-09-29 04:00:00+00:00,238.56625,237.21116,240.24925,236.21624,232.9154485714289,233.23571233333325
BTC,2015-09-30 04:00:00+00:00,238.06125,238.56625,240.3205,236.16025,234.45440142857186,233.50174033333323
BTC,2015-10-01 04:00:00+00:00,237.15191,238.06125,238.11808,235.437,235.41889000000043,233.86442099999988
BTC,2015-10-02 04:00:00+00:00,238.06358,237.15191,238.95083,235.95725,236.28415142857185,234.13516266666653
BTC,2015-10-03 04:00:00+00:00,237.63516,238.06358,238.82991,236.98341,236.90112714285755,234.5276683333332
BTC,2015-10-04 04:00:00+00:00,238.99883,237.63516,239.59866,237.27891,237.28834142857184,234.83707399999986
BTC,2015-10-05 04:00:00+00:00,238.82433,238.99883,239.50175,238.24375,237.95544857142897,235.2321213333332
BTC,2015-10-06 04:00:00+00:00,240.63075,238.82433,241.061,237.21916,238.18590142857187,235.53736866666654
BTC,2015-10-07 04:00:00+00:00,246.49633,240.63075,247.573,240.61741,238.48083000000042,235.53502166666652
