label,instrument,side,qty,cycle,entry_tick,entry_index,entry_price,exit_tick,exit_index,exit_price,exit_reason,gross_pnl,transaction_cost,net_pnl
pe,21900PE,SELL,1,0,09:20:00,5,56.7,15:29:00,374,37.4,EOD_FORCE,19.300000000000004,0.04705000000000001,19.252950000000006
ce,22250CE,SELL,1,0,09:20:00,5,32.45,09:48:00,33,101.0,LEG_SL,-68.55,0.066725,-68.616725
pe,22050PE,SELL,1,0,09:20:00,5,52.85,15:29:00,374,11.85,EOD_FORCE,41.0,0.032350000000000004,40.96765
pe,22300PE,SELL,1,0,09:20:00,5,20.85,09:34:00,19,63.95,LEG_SL,-43.1,0.04240000000000001,-43.1424
ce,22500CE,SELL,1,0,09:20:00,5,20.15,15:29:00,374,44.6,EOD_FORCE,-24.450000000000003,0.032375,-24.482375
ce,22650CE,SELL,1,0,09:20:00,5,107.7,15:29:00,374,98.85,EOD_FORCE,8.850000000000009,0.103275,8.746725000000009
pe,22450PE,SELL,1,0,09:20:00,5,111.4,15:29:00,374,84.15,EOD_FORCE,27.25,0.097775,27.152225
ce,22700CE,SELL,1,0,09:20:00,5,72.55,15:29:00,374,29.65,EOD_FORCE,42.9,0.0511,42.8489
pe,22500PE,SELL,1,0,09:20:00,5,108.75,15:29:00,374,143.3,EOD_FORCE,-34.55000000000001,0.126025,-34.67602500000001
ce,22450CE,SELL,1,0,09:20:00,5,61.8,15:29:00,374,149.95,EOD_FORCE,-88.14999999999999,0.105875,-88.25587499999999
pe,22250PE,SELL,1,0,09:20:00,5,87.35,15:29:00,374,24.55,EOD_FORCE,62.8,0.05595,62.744049999999994
ce,22600CE,SELL,1,0,09:20:00,5,53.5,15:29:00,374,22.2,EOD_FORCE,31.3,0.03785,31.262150000000002
pe,22400PE,SELL,1,0,09:20:00,5,54.7,15:29:00,374,37.8,EOD_FORCE,16.900000000000006,0.04625,16.853750000000005
ce,22600CE,SELL,1,0,09:20:00,5,10.8,15:29:00,374,0.05,EOD_FORCE,10.75,0.005425,10.744575
pe,22400PE,SELL,1,0,09:20:00,5,24.05,15:29:00,374,4.6,EOD_FORCE,19.450000000000003,0.014325000000000001,19.435675000000003
ce,22600CE,SELL,1,0,09:20:00,5,98.3,15:29:00,374,85.0,EOD_FORCE,13.299999999999997,0.09165000000000001,13.208349999999998
