label,instrument,side,qty,cycle,entry_tick,entry_index,entry_price,exit_tick,exit_index,exit_price,exit_reason,gross_pnl,transaction_cost,net_pnl
23150CE,23150CE,SELL,1,0,09:20:00,5,65.95,15:29:00,374,48.4,EOD_FORCE,17.550000000000004,0.057175000000000004,17.492825000000003
23250CE,23250CE,BUY,1,0,09:20:00,5,36.75,15:29:00,374,23.35,EOD_FORCE,-13.399999999999999,0.030050000000000004,-13.430049999999998
22950PE,22950PE,SELL,1,0,09:20:00,5,57.45,15:29:00,374,42.0,EOD_FORCE,15.450000000000003,0.049725000000000005,15.400275000000002
22850PE,22850PE,BUY,1,0,09:20:00,5,32.2,15:29:00,374,21.45,EOD_FORCE,-10.750000000000004,0.026825,-10.776825000000004
23200CE,23200CE,SELL,1,0,09:20:00,5,36.85,13:02:00,227,20.05,TARGET,16.8,0.028450000000000003,16.77155
23300CE,23300CE,BUY,1,0,09:20:00,5,17.65,13:02:00,227,4.05,TARGET,-13.599999999999998,0.01085,-13.610849999999997
23000PE,23000PE,SELL,1,0,09:20:00,5,34.45,13:02:00,227,3.0,TARGET,31.450000000000003,0.018725000000000002,31.431275000000003
22900PE,22900PE,BUY,1,0,09:20:00,5,18.65,13:02:00,227,1.55,TARGET,-17.099999999999998,0.0101,-17.1101
23200CE,23200CE,SELL,1,0,09:20:00,5,137.25,15:29:00,374,63.05,EOD_FORCE,74.2,0.10015,74.09985
23300CE,23300CE,BUY,1,0,09:20:00,5,96.75,15:29:00,374,41.6,EOD_FORCE,-55.15,0.069175,-55.219175
23000PE,23000PE,SELL,1,0,09:20:00,5,123.35,15:29:00,374,192.0,EOD_FORCE,-68.65,0.157675,-68.807675
22900PE,22900PE,BUY,1,0,09:20:00,5,91.0,15:29:00,374,143.9,EOD_FORCE,52.900000000000006,0.11745,52.78255000000001
22950CE,22950CE,SELL,1,0,09:20:00,5,152.1,15:29:00,374,180.8,EOD_FORCE,-28.700000000000017,0.16645000000000001,-28.866450000000018
23050CE,23050CE,BUY,1,0,09:20:00,5,109.55,15:29:00,374,127.55,EOD_FORCE,18.0,0.11854999999999999,17.88145
22750PE,22750PE,SELL,1,0,09:20:00,5,114.85,15:29:00,374,61.2,EOD_FORCE,53.64999999999999,0.088025,53.56197499999999
22650PE,22650PE,BUY,1,0,09:20:00,5,83.1,15:29:00,374,41.65,EOD_FORCE,-41.449999999999996,0.062375,-41.512375
23000CE,23000CE,SELL,1,0,09:20:00,5,129.8,15:29:00,374,83.8,EOD_FORCE,46.000000000000014,0.10680000000000002,45.893200000000014
23100CE,23100CE,BUY,1,0,09:20:00,5,90.3,15:29:00,374,48.9,EOD_FORCE,-41.4,0.0696,-41.4696
22800PE,22800PE,SELL,1,0,09:20:00,5,98.25,15:29:00,374,67.0,EOD_FORCE,31.25,0.082625,31.167375
22700PE,22700PE,BUY,1,0,09:20:00,5,68.15,15:29:00,374,39.5,EOD_FORCE,-28.650000000000006,0.05382500000000001,-28.703825000000005
22950CE,22950CE,SELL,1,0,09:20:00,5,73.5,15:29:00,374,69.0,EOD_FORCE,4.5,0.07125000000000001,4.42875
23050CE,23050CE,BUY,1,0,09:20:00,5,42.25,15:29:00,374,34.95,EOD_FORCE,-7.299999999999997,0.03860000000000001,-7.338599999999997
22750PE,22750PE,SELL,1,0,09:20:00,5,70.25,15:29:00,374,27.45,EOD_FORCE,42.8,0.048850000000000005,42.751149999999996
22650PE,22650PE,BUY,1,0,09:20:00,5,41.1,15:29:00,374,13.6,EOD_FORCE,-27.5,0.027350000000000003,-27.52735
22950CE,22950CE,SELL,1,0,09:20:00,5,37.7,10:51:00,96,18.35,TARGET,19.35,0.028025,19.321975000000002
23050CE,23050CE,BUY,1,0,09:20:00,5,18.0,10:51:00,96,6.95,TARGET,-11.05,0.012475000000000002,-11.062475000000001
22750PE,22750PE,SELL,1,0,09:20:00,5,26.9,10:51:00,96,9.85,TARGET,17.049999999999997,0.018375,17.031625
22650PE,22650PE,BUY,1,0,09:20:00,5,10.95,10:51:00,96,4.15,TARGET,-6.799999999999999,0.007549999999999999,-6.807549999999999
23000CE,23000CE,SELL,1,0,09:20:00,5,132.25,15:29:00,374,60.3,EOD_FORCE,71.95,0.096275,71.853725
23100CE,23100CE,BUY,1,0,09:20:00,5,90.8,15:29:00,374,35.75,EOD_FORCE,-55.05,0.063275,-55.113274999999994
22800PE,22800PE,SELL,1,0,09:20:00,5,104.5,15:29:00,374,145.9,EOD_FORCE,-41.400000000000006,0.12520000000000003,-41.525200000000005
22700PE,22700PE,BUY,1,0,09:20:00,5,73.75,15:29:00,374,102.0,EOD_FORCE,28.25,0.08787500000000001,28.162125
22750CE,22750CE,SELL,1,0,09:20:00,5,95.2,15:29:00,374,41.7,EOD_FORCE,53.5,0.06845000000000001,53.43155
22850CE,22850CE,BUY,1,0,09:20:00,5,60.6,15:29:00,374,22.0,EOD_FORCE,-38.6,0.0413,-38.6413
